population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctUnemployed,PctEmploy,murdPerPop,rapesPerPop,robbbPerPop,assaultPerPop,burglPerPop,larcPerPop,autoTheftPerPop,arsonsPerPop,ViolentCrimesPerPop,nonViolPerPop,communityname,state
10322.0,2.45,26.53,72.89,0.15,0.78,12.24,25.16,12.5,17.39,10322.0,100.0,18049.0,69.31,0.54,21.03,38.51,11.2,13.65,22957.0,9559.0,2008.0,19.85,26.95,52.39,6.47,54.86,16.62,24.93,299.15,988.86,1288.02,4113.35,274.22,0.0,1329.57,5675.59,Greercity,SC
18630.0,2.7,1.2,93.59,4.94,1.67,11.8,20.64,9.94,15.09,18630.0,100.0,83275.0,80.91,0.5,76.81,29.27,2.17,15.57,102529.0,52621.0,359.0,1.94,3.17,7.27,2.25,62.44,0.0,5.29,74.04,37.02,587.02,2321.65,692.79,0.0,116.35,3601.46,Millburntownship,NJ
85427.0,2.55,0.79,97.97,0.83,0.99,12.1,24.16,11.21,15.12,85427.0,100.0,35786.0,77.18,0.36,48.16,32.68,5.3,20.85,42120.0,16371.0,4078.0,4.84,6.04,22.18,5.44,63.59,3.5,19.83,40.83,359.35,603.19,2851.44,742.03,56.0,423.52,4252.66,Warwickcity,RI
10098.0,2.98,0.79,98.28,0.68,0.98,14.43,25.95,11.43,6.43,0.0,0.0,44492.0,88.78,0.75,42.75,15.65,4.0,8.49,49259.0,17374.0,399.0,3.98,3.87,12.3,5.47,71.49,9.55,0.0,0.0,200.63,525.46,1136.91,57.32,0.0,210.18,1719.69,Pepperelltown,MA
43548.0,2.92,2.23,88.14,9.06,2.86,13.54,25.63,12.2,8.2,43548.0,100.0,58769.0,87.61,0.45,60.97,20.27,2.69,15.05,64076.0,24467.0,987.0,2.27,4.17,11.99,3.86,70.02,0.0,24.24,39.67,88.16,469.44,2613.89,222.6,15.43,152.07,3321.36,EastBrunswicktownship,NJ
72798.0,2.46,7.68,86.25,4.09,1.42,13.68,26.3,12.48,13.29,72798.0,100.0,23835.0,76.41,0.77,34.84,28.41,5.25,12.46,29812.0,12994.0,9869.0,13.8,9.81,26.71,5.61,61.01,5.3,87.51,82.21,515.77,1276.83,5245.22,518.42,30.5,690.79,7070.97,FortSmithcity,AR
574283.0,2.51,25.59,62.84,5.29,10.79,15.09,35.85,19.45,10.05,574283.0,100.0,29180.0,76.69,0.44,36.87,21.15,11.94,11.92,34377.0,15581.0,102092.0,18.71,10.34,24.3,8.32,60.86,17.8,87.16,741.04,1122.9,1449.39,4501.24,2166.64,,1968.89,,Bostoncity,MA
20958.0,2.55,0.32,98.08,0.54,1.88,12.23,25.94,11.65,13.44,20958.0,100.0,31998.0,77.87,0.29,56.93,30.11,4.21,20.92,36735.0,13663.0,1035.0,5.01,7.7,20.6,4.6,63.44,0.0,24.55,39.28,58.91,711.87,3294.22,122.74,88.37,122.74,4217.19,SouthMilwaukeecity,WI
27901.0,2.64,0.93,95.98,2.43,2.01,12.18,21.94,10.52,10.62,19758.0,70.81,57464.0,82.28,1.0,66.96,23.53,2.05,17.12,66046.0,26073.0,651.0,2.35,3.27,9.41,2.84,69.97,0.0,14.32,3.58,35.8,329.35,1521.44,53.7,3.58,53.7,1908.07,Glastonburytown,CT
11886.0,2.57,0.39,87.04,3.87,15.3,16.12,35.49,18.9,9.93,11886.0,100.0,21183.0,77.04,0.43,30.03,26.27,9.85,16.74,23681.0,9631.0,2446.0,20.7,8.54,26.28,7.12,63.96,0.0,64.75,129.5,299.47,1473.09,7381.63,412.79,40.47,493.73,9307.97,Midvalecity,UT
60633.0,2.89,4.03,91.16,4.04,1.64,36.54,58.57,46.22,6.18,60633.0,100.0,18393.0,84.61,0.66,47.29,16.0,4.65,10.37,29912.0,10616.0,14462.0,31.46,4.65,13.51,6.83,50.86,0.0,31.69,15.84,768.45,560.89,2847.23,253.51,7.92,815.98,3669.55,Bloomingtoncity,IN
67460.0,2.25,5.03,72.73,14.72,16.04,8.87,29.23,11.77,8.73,67460.0,100.0,42431.0,87.02,0.45,52.82,16.05,4.05,11.34,48960.0,22436.0,4157.0,6.22,6.41,13.37,3.17,75.75,3.02,15.12,116.41,276.67,787.69,4671.7,527.64,31.75,411.23,6018.78,MountainViewcity,CA
18309.0,3.11,3.25,93.18,1.17,4.37,13.36,28.12,9.93,2.51,18157.0,99.17,47869.0,96.76,1.02,42.76,7.71,1.82,6.49,49984.0,16040.0,564.0,3.09,1.8,6.27,3.09,81.09,0.0,25.27,3.61,,537.93,1794.29,137.19,10.83,,2480.23,Allencity,TX
191262.0,2.47,4.24,90.72,3.91,2.03,18.9,38.0,23.7,8.17,191262.0,100.0,29420.0,84.32,1.07,58.6,18.4,5.16,12.5,40799.0,15143.0,28640.0,16.05,3.84,9.38,3.52,68.16,1.02,50.47,161.1,109.1,818.74,3806.15,465.45,28.55,321.68,5118.88,Madisoncity,WI
10967.0,2.62,19.72,72.71,0.43,8.37,16.21,27.54,14.79,15.66,0.0,0.0,18870.0,70.17,1.13,34.81,32.18,9.62,13.81,24161.0,10766.0,2267.0,21.95,17.88,34.91,9.0,52.6,8.85,17.7,17.7,1256.64,1398.23,3053.1,238.94,8.85,1300.88,4699.12,Athenscity,TX
41832.0,2.57,0.92,97.32,0.43,3.8,12.82,26.11,11.91,13.48,41832.0,100.0,30638.0,74.92,0.34,39.64,32.94,7.2,23.56,36016.0,13338.0,3557.0,8.53,10.39,32.44,7.78,57.41,12.29,,164.72,309.77,698.22,3483.71,813.77,34.42,,5030.12,LincolnParkcity,MI
11249.0,2.57,0.73,97.5,1.09,0.91,12.37,28.8,13.62,10.4,11249.0,100.0,32886.0,81.39,0.23,42.07,25.67,6.4,17.79,38252.0,13495.0,755.0,6.75,12.0,25.29,5.32,69.64,0.0,35.61,8.9,35.61,587.55,2341.32,106.83,35.61,80.12,3071.31,Somersworthcity,NH
24846.0,2.91,25.13,69.39,4.32,1.92,32.5,54.0,41.14,6.14,24846.0,100.0,21219.0,79.36,0.41,33.33,17.19,10.86,10.17,31544.0,10655.0,6024.0,29.47,5.8,17.84,7.5,63.97,16.85,,463.39,1133.2,1714.55,3509.14,589.77,92.68,,5906.14,Ypsilanticity,MI
13334.0,3.01,51.51,45.9,1.18,3.01,16.59,27.11,13.24,8.6,13334.0,100.0,40369.0,85.26,0.18,37.53,23.74,4.33,16.66,43500.0,14112.0,1015.0,7.73,3.58,14.64,9.73,66.41,0.0,,196.35,370.88,712.68,2523.45,1025.38,0.0,,4261.51,HazelCrestvillage,IL
33836.0,2.84,0.6,97.42,1.56,0.87,11.98,25.77,12.76,14.6,33836.0,100.0,44734.0,78.19,0.16,49.26,32.26,5.13,23.45,51920.0,18624.0,1344.0,4.1,3.72,12.43,6.7,61.7,0.0,5.74,63.12,352.89,562.33,2191.94,766.03,14.35,421.75,3534.64,Braintreetown,MA
11329.0,2.56,1.37,98.07,0.38,0.23,11.51,20.98,9.55,16.77,0.0,0.0,27688.0,72.67,0.34,45.0,30.77,6.14,19.41,32682.0,12818.0,811.0,7.46,8.55,21.93,6.74,54.27,0.0,8.29,24.87,33.16,514.05,2893.62,116.08,0.0,66.33,3523.75,Dovercity,OH
20457.0,2.54,74.45,21.07,3.24,1.98,15.69,35.05,17.4,6.53,20236.0,100.0,22194.0,84.83,0.56,14.36,15.44,8.97,10.18,23768.0,10370.0,4671.0,23.37,9.18,25.0,8.29,68.81,34.88,117.73,880.79,841.55,2520.28,8480.86,3130.72,0.0,1874.95,14131.86,CollegeParkcity,GA
110002.0,2.81,19.85,65.54,2.73,39.14,13.56,28.63,13.69,10.89,110002.0,100.0,27631.0,77.5,0.39,29.91,24.92,11.45,13.14,31478.0,12112.0,17451.0,16.12,20.43,41.52,9.91,59.6,15.91,39.31,821.72,434.26,1732.35,3797.88,2016.86,21.53,1311.2,7568.62,Elizabethcity,NJ
13647.0,2.82,6.75,92.48,0.3,1.12,15.49,29.54,13.38,6.82,0.0,0.0,31155.0,85.35,0.17,26.71,17.28,6.55,12.81,34797.0,11864.0,1471.0,10.96,9.55,29.64,5.03,68.77,0.0,40.88,110.96,140.16,642.41,2260.12,140.16,29.2,292.0,3071.89,Smyrnatown,TN
75494.0,2.97,20.9,74.96,2.18,3.86,17.3,37.04,20.51,6.43,75494.0,100.0,25341.0,83.97,0.86,29.47,18.37,6.28,17.97,27557.0,11252.0,9093.0,13.3,7.4,18.69,6.29,67.46,1.07,92.99,119.71,917.09,935.26,2728.82,150.71,0.0,1130.86,3814.79,Clarksvillecity,TN
12408.0,3.43,0.13,98.62,0.49,0.57,18.11,29.87,12.98,1.91,12408.0,100.0,46101.0,95.43,0.55,41.44,7.08,3.12,6.21,47161.0,15387.0,252.0,2.04,1.84,7.5,4.97,78.37,12.62,,12.62,56.79,523.73,2088.59,208.23,12.62,,2833.17,Ramseycity,MN
140891.0,3.21,36.01,41.15,1.44,40.96,16.36,31.29,15.64,8.77,140891.0,100.0,26960.0,78.86,0.42,24.39,24.22,13.05,11.16,30145.0,10518.0,25677.0,18.54,22.45,45.12,11.04,59.88,16.55,56.11,783.41,715.07,2345.21,2934.38,1311.44,81.29,1571.14,6672.33,Patersoncity,NJ
27630.0,2.79,30.92,65.53,1.99,2.82,19.14,34.44,20.87,9.15,27529.0,100.0,31308.0,80.72,0.76,42.53,24.06,7.13,21.12,38058.0,14105.0,3037.0,12.45,6.21,17.79,4.07,66.79,0.0,123.33,267.21,496.75,859.88,6118.53,260.36,37.68,887.29,7276.46,Dovercity,DE
18482.0,2.74,0.39,98.79,0.51,0.59,16.87,32.59,16.91,4.77,0.0,0.0,36582.0,91.0,1.15,51.78,12.07,2.49,8.72,42733.0,14557.0,1032.0,5.63,1.84,6.14,2.07,80.9,0.0,9.39,4.69,51.63,384.89,2229.52,46.94,,65.71,,Ankenycity,IA
11216.0,2.37,4.07,93.09,1.92,2.79,11.31,25.34,10.94,14.29,11216.0,100.0,31793.0,77.67,1.02,43.75,30.73,2.5,16.18,39203.0,17783.0,691.0,6.25,6.2,21.19,3.44,68.73,8.66,25.97,51.95,121.21,744.59,1956.71,129.87,8.66,207.79,2839.83,SomersPointcity,NJ
16642.0,2.64,0.83,91.77,6.81,2.42,10.46,15.77,7.6,15.08,16642.0,100.0,80968.0,76.22,1.33,75.97,26.82,2.55,18.61,89205.0,40558.0,392.0,2.36,0.62,2.95,2.98,61.31,0.0,5.71,34.28,11.43,742.77,1411.27,40.0,11.43,51.42,2205.46,Orindacity,CA
10380.0,2.4,23.65,75.76,0.23,0.38,12.99,24.33,12.35,18.09,10380.0,100.0,20134.0,69.4,0.77,26.86,37.84,11.17,19.39,26730.0,10595.0,2169.0,20.96,15.03,34.2,7.43,53.23,19.31,19.31,9.65,193.05,907.34,3581.08,164.09,9.65,241.31,4662.16,Sheffieldcity,AL
87535.0,3.32,8.7,67.75,4.53,36.1,15.17,31.12,13.52,4.99,87535.0,100.0,35558.0,84.36,0.67,21.61,15.11,10.11,12.96,38055.0,11585.0,9867.0,11.4,10.59,28.02,7.37,63.45,13.43,75.77,415.32,828.71,1546.16,1906.81,1389.82,40.28,1333.23,4883.08,Fontanacity,CA
11238.0,3.27,0.29,48.24,0.65,57.15,17.7,30.17,14.66,10.21,0.0,0.0,20393.0,74.66,3.6,26.54,29.12,16.5,11.33,22955.0,8173.0,3079.0,27.93,32.85,52.91,14.88,51.7,0.0,84.5,84.5,775.85,1344.29,9486.86,752.8,38.41,944.85,11622.37,Sunnysidecity,WA
11272.0,3.46,0.01,98.55,0.25,2.19,18.12,29.7,13.6,8.67,0.0,0.0,29023.0,80.25,4.88,33.83,29.12,4.31,19.81,31875.0,8780.0,845.0,7.55,3.16,14.94,6.41,61.83,0.0,28.93,14.47,65.09,455.66,3131.78,86.79,7.23,108.49,3681.47,SpanishForkcity,UT
17076.0,2.65,9.61,86.15,2.41,2.9,18.14,40.65,22.24,5.61,17076.0,100.0,34825.0,88.5,0.42,43.03,14.25,6.11,10.8,38008.0,15169.0,1144.0,7.38,5.18,18.18,4.18,72.13,0.0,,105.32,505.56,990.05,3739.01,468.69,26.33,,5224.08,AuburnHillscity,MI
10464.0,2.74,44.43,54.58,0.66,0.76,17.06,27.81,14.74,12.8,0.0,0.0,19038.0,68.45,2.02,22.26,31.34,18.58,12.64,22470.0,11543.0,2639.0,26.24,15.48,38.02,8.71,53.51,25.61,25.61,162.17,1510.75,3687.27,8415.84,529.19,34.14,1724.14,12666.44,Douglascity,GA
13658.0,2.77,0.42,98.73,0.49,0.56,13.37,27.32,11.96,6.8,13658.0,100.0,43486.0,89.57,2.2,58.95,18.77,1.67,12.08,46827.0,16608.0,313.0,2.3,4.23,12.77,2.6,76.04,0.0,24.45,30.56,6.11,207.81,2249.25,55.01,61.12,61.12,2573.19,Germantownvillage,WI
11280.0,3.05,10.93,87.31,1.43,0.66,12.73,26.38,9.84,2.33,11280.0,100.0,42281.0,95.86,0.69,45.62,7.46,2.38,7.51,44349.0,14684.0,263.0,2.34,0.74,5.4,2.94,82.33,0.0,15.59,54.58,109.15,522.38,1910.18,109.15,0.0,179.32,2541.71,Irmotown,SC
13798.0,2.43,0.16,97.72,0.36,0.26,14.19,25.73,13.34,15.79,0.0,0.0,20146.0,72.53,2.89,47.05,37.04,7.67,11.63,27728.0,10272.0,1921.0,14.51,14.39,24.49,4.67,62.6,0.0,78.1,7.1,113.6,951.37,3081.29,134.9,28.4,198.79,4195.95,Mitchellcity,SD
34598.0,3.1,0.91,96.66,1.92,1.01,15.67,26.78,11.31,2.29,34598.0,100.0,49981.0,95.21,0.97,52.57,7.31,2.3,6.11,53641.0,18173.0,1198.0,3.49,1.71,4.59,3.49,80.9,0.0,,14.94,72.21,537.82,2377.87,114.54,42.33,,3072.56,AppleValleycity,MN
17032.0,2.52,0.22,96.82,1.03,2.79,12.74,23.93,11.1,15.37,0.0,0.0,23745.0,70.14,1.22,46.7,33.09,6.66,20.09,28004.0,11346.0,2393.0,14.7,7.09,23.31,7.28,53.5,5.57,66.79,166.97,83.49,1263.43,5771.69,328.38,83.49,322.81,7446.99,Roseburgcity,OR
11234.0,2.49,0.55,98.33,0.83,0.91,10.05,19.89,9.15,17.44,11234.0,100.0,40926.0,77.87,0.65,69.0,34.56,1.94,21.64,45637.0,18481.0,377.0,3.36,5.48,16.67,4.23,60.85,0.0,8.88,62.16,53.28,301.93,5328.12,168.72,35.52,124.32,5834.3,Crestwoodcity,MO
11488.0,2.63,0.81,94.59,3.73,4.22,10.82,22.63,10.84,15.9,11488.0,100.0,44672.0,79.98,0.0,61.51,36.06,2.59,19.09,52919.0,21339.0,288.0,2.51,6.18,20.42,4.58,63.5,0.0,8.49,67.91,8.49,543.25,2096.6,492.32,8.49,84.88,3140.65,HasbrouckHeightsborough,NJ
11766.0,2.54,0.75,95.34,1.95,2.11,18.43,30.06,17.77,12.97,0.0,0.0,21318.0,75.15,1.83,41.85,26.44,7.78,13.0,29583.0,10580.0,2112.0,18.98,6.61,19.23,7.41,56.05,15.47,54.14,23.2,77.34,719.26,2583.14,154.68,23.2,170.15,3480.28,LaGrandecity,OR
11982.0,2.75,0.06,97.1,1.89,0.47,13.1,26.42,11.07,12.1,11982.0,100.0,30743.0,76.38,0.91,55.55,30.54,5.85,16.98,35265.0,11954.0,904.0,7.67,11.74,21.81,5.09,64.15,0.0,0.0,16.66,58.3,466.43,2115.61,74.96,0.0,74.96,2657.0,Kaukaunacity,WI
86874.0,2.43,2.23,86.5,9.95,2.52,12.34,26.4,12.55,9.53,86878.0,100.0,43800.0,85.06,0.8,58.5,18.85,2.87,14.74,54261.0,23816.0,4807.0,5.58,1.84,5.82,3.03,70.55,2.34,37.37,86.42,96.93,748.6,4370.17,325.84,47.88,223.06,5492.49,Bellevuecity,WA
10610.0,3.1,0.63,97.64,1.14,0.67,28.03,46.96,34.52,7.05,0.0,0.0,30535.0,84.94,1.9,55.18,20.12,6.35,9.06,39609.0,11991.0,1281.0,14.69,7.85,12.51,6.32,68.63,0.0,0.0,0.0,103.33,223.89,5485.23,232.5,25.83,103.33,5967.45,RiverFallscity,WI
18692.0,2.37,0.64,95.5,2.48,2.05,11.87,24.54,10.91,13.44,18692.0,100.0,29693.0,76.86,0.57,45.83,29.09,4.55,18.24,34982.0,13955.0,1549.0,8.35,4.17,15.13,4.6,64.16,4.81,52.95,115.53,72.21,789.49,2719.88,645.07,24.07,245.51,4178.5,Milwaukiecity,OR
11096.0,2.4,12.22,83.06,4.33,1.02,26.67,47.49,36.51,11.11,0.0,0.0,22265.0,80.7,0.87,55.31,21.63,1.35,17.06,46917.0,13772.0,3159.0,28.65,5.46,11.77,5.77,54.64,0.0,44.87,26.92,287.18,1067.94,3257.65,224.36,0.0,358.97,4549.94,Clemsoncity,SC
31813.0,2.62,1.8,94.81,1.94,4.21,11.5,29.31,13.27,9.73,31813.0,100.0,41315.0,86.49,0.64,46.97,21.03,4.82,13.75,47311.0,18471.0,1763.0,5.65,5.57,16.95,6.16,71.03,0.0,8.97,2.99,493.14,248.06,1285.15,200.25,2.99,505.1,1736.45,Marlboroughcity,MA
21096.0,2.26,19.36,70.17,9.01,3.83,13.15,38.38,20.21,5.86,21096.0,100.0,38956.0,89.03,0.83,47.21,11.39,2.09,10.35,46760.0,19323.0,2010.0,9.61,2.49,8.76,3.76,76.05,4.79,62.32,215.73,268.47,484.2,3648.31,958.82,,551.32,,Greenbeltcity,MD
30491.0,2.96,2.27,73.14,12.08,33.48,13.75,31.95,15.34,8.54,30491.0,100.0,33367.0,83.88,0.2,23.1,19.5,8.22,12.85,35781.0,12803.0,4100.0,13.62,13.83,29.64,8.43,65.39,13.21,29.71,412.68,541.43,2099.7,3420.27,1224.83,112.25,997.03,6857.05,Stantoncity,CA
10266.0,2.72,7.02,91.7,0.72,1.67,12.44,25.11,11.29,11.76,8780.0,85.47,37764.0,82.17,0.61,44.16,28.35,4.44,19.71,42829.0,15313.0,692.0,6.77,11.03,25.29,4.46,67.39,0.0,9.52,95.17,190.35,513.94,1399.07,295.04,9.52,295.04,2217.57,Florencetownship,NJ
30707.0,2.98,6.57,91.08,1.53,1.57,32.51,49.78,38.78,9.14,0.0,0.0,25312.0,82.24,0.88,45.61,22.46,5.54,11.2,32377.0,11607.0,5277.0,21.46,10.3,23.15,4.6,56.0,2.98,20.83,50.59,77.38,494.03,3612.99,130.95,26.78,151.78,4264.75,Harrisonburgcity,VA
32016.0,2.95,1.27,96.77,1.68,1.76,12.42,21.68,10.88,14.1,32000.0,100.0,60634.0,79.88,0.54,68.85,32.37,2.19,19.65,66070.0,25048.0,627.0,1.98,7.75,16.25,4.41,63.74,0.0,6.15,40.0,18.46,476.91,3012.22,846.13,0.0,64.61,4335.25,Trumbulltown,CT
219531.0,2.63,43.89,53.95,1.67,1.57,18.18,32.79,19.12,10.39,219531.0,100.0,21898.0,75.89,0.65,33.86,22.9,9.88,15.16,29024.0,12398.0,54669.0,26.17,8.8,23.24,9.35,56.17,32.31,77.28,814.75,2054.34,3293.5,7927.45,1749.14,68.99,2978.69,13039.07,BatonRougecity,LA
22591.0,2.74,1.6,92.56,3.47,11.16,13.15,29.36,14.25,7.36,22591.0,100.0,45764.0,89.31,0.37,54.28,17.6,2.04,10.63,50943.0,20045.0,728.0,3.26,6.32,13.89,2.81,76.13,0.0,,26.11,152.31,574.41,3024.37,230.64,13.05,,3842.47,RollingMeadowscity,IL
17592.0,2.5,0.07,98.16,0.38,0.28,14.1,25.74,12.41,14.54,0.0,0.0,20606.0,74.37,3.44,44.45,30.27,4.84,11.31,27585.0,10660.0,2322.0,13.44,14.04,23.65,5.53,64.36,0.0,49.3,21.91,87.64,520.38,3357.8,125.99,10.96,158.85,4015.12,Watertowncity,SD
11227.0,2.65,30.21,69.48,0.16,0.49,13.53,26.26,12.63,14.44,0.0,0.0,21645.0,76.12,1.71,25.0,35.22,13.21,14.47,27219.0,11256.0,2115.0,19.55,19.77,40.08,6.1,56.13,7.02,49.15,154.47,1179.61,856.62,5582.08,154.47,0.0,1390.25,6593.18,Springfieldcity,TN
21977.0,2.77,2.83,94.47,0.74,0.59,21.41,38.15,25.17,10.49,0.0,0.0,24365.0,77.85,0.16,48.61,25.84,7.84,15.71,33207.0,12035.0,3099.0,16.57,7.28,16.82,7.2,57.21,0.0,,13.44,107.53,246.43,2921.28,116.49,8.96,,3293.16,Marquettecity,MI
28199.0,2.95,1.09,98.33,0.34,0.5,14.67,25.42,11.7,7.0,23336.0,82.6,42530.0,88.38,0.82,52.88,17.86,2.95,11.83,47500.0,16397.0,1200.0,4.3,5.49,17.05,3.02,70.86,4.32,51.82,17.27,60.46,427.52,2465.78,73.41,30.23,133.87,2996.93,Miamitownship,OH
17637.0,2.65,4.22,77.43,0.77,29.02,13.35,29.43,14.07,12.79,17637.0,100.0,18617.0,68.72,0.8,28.13,32.42,16.66,12.91,23415.0,8940.0,3853.0,22.33,24.71,53.08,9.85,56.41,26.48,52.97,158.91,1244.79,1416.94,2105.54,1516.26,0.0,1483.15,5038.73,CentralFallscity,RI
15791.0,3.42,0.39,59.45,6.07,58.24,17.55,32.3,17.0,10.11,0.0,0.0,24128.0,77.29,2.29,29.86,26.87,14.48,12.15,25588.0,8791.0,3443.0,22.42,31.51,46.11,15.46,54.83,11.79,47.15,82.51,583.49,860.49,3618.79,719.04,17.68,724.94,5216.01,Reedleycity,CA
32462.0,2.24,15.46,83.11,0.42,1.34,11.19,20.87,10.19,22.68,0.0,0.0,15708.0,58.46,0.47,31.27,44.0,9.5,18.25,21704.0,11461.0,7781.0,24.92,14.8,35.62,6.68,46.71,13.85,69.26,429.43,360.17,3349.59,7081.51,637.23,41.56,872.72,11109.88,HotSpringscity,AR
19211.0,2.27,5.61,91.38,2.17,2.24,9.95,28.47,12.23,14.77,19211.0,100.0,32955.0,83.41,0.4,43.46,26.27,2.75,16.44,39475.0,16514.0,524.0,2.77,7.52,25.96,4.89,67.98,0.0,15.26,45.77,239.02,818.76,2064.69,986.57,81.37,300.04,3951.38,MapleShadetownship,NJ
27925.0,3.56,26.72,64.71,0.93,13.0,24.38,45.9,31.62,6.02,0.0,0.0,17876.0,80.13,1.48,32.19,18.63,8.53,11.04,27646.0,9273.0,5415.0,30.0,9.59,26.65,8.13,40.82,23.7,64.32,165.88,490.86,819.23,2880.84,226.81,3.39,744.75,3930.26,Huntsvillecity,TX
10935.0,2.78,0.0,99.17,0.16,2.3,15.97,26.96,13.31,10.42,0.0,0.0,24568.0,76.41,0.73,29.09,28.18,7.34,13.69,30432.0,12014.0,1621.0,15.12,11.18,33.24,6.4,54.92,17.29,0.0,60.51,190.16,648.28,3379.72,242.03,25.93,267.96,4295.96,Vidorcity,TX
12023.0,2.71,0.47,97.67,0.75,1.35,20.81,35.24,22.76,11.49,0.0,0.0,25392.0,77.81,2.86,50.94,27.02,6.48,8.3,32560.0,11851.0,1411.0,13.02,14.07,22.2,4.37,66.71,0.0,,24.38,146.29,560.79,2462.61,154.42,16.25,,3194.08,Marshallcity,MN
29115.0,2.84,7.45,78.71,0.47,30.13,15.72,27.22,12.54,9.76,0.0,0.0,22807.0,75.22,1.41,32.64,25.91,9.37,11.73,25757.0,10230.0,7106.0,24.8,16.05,33.58,7.58,54.5,13.22,62.77,99.11,1143.12,2104.53,5223.34,185.01,9.91,1318.22,7522.8,Hobbscity,NM
12959.0,3.01,0.25,66.05,32.33,5.05,16.08,22.09,11.96,13.98,12959.0,100.0,100077.0,75.58,1.19,73.93,27.52,1.1,14.37,105123.0,49537.0,497.0,3.88,1.51,4.77,2.81,56.28,0.0,0.0,125.22,73.66,743.96,1112.26,110.49,29.46,198.88,1996.17,SanMarinocity,CA
24309.0,2.55,0.48,98.46,0.67,0.54,13.27,25.93,12.62,13.12,23649.0,97.28,27493.0,75.79,0.87,41.91,28.72,8.12,13.17,32735.0,13511.0,2583.0,10.91,10.24,23.27,6.69,61.75,0.0,12.83,34.21,25.66,496.11,2365.07,119.75,12.83,72.71,2993.76,Auburncity,ME
23756.0,2.59,4.48,94.6,0.69,0.47,15.34,26.17,14.72,14.86,23756.0,100.0,29047.0,77.72,0.59,45.1,31.69,3.32,17.33,35619.0,14467.0,1116.0,5.16,10.42,23.91,2.39,61.98,4.09,8.18,36.79,53.15,347.49,2481.5,94.03,36.79,102.2,2959.81,Salemcity,VA
11618.0,2.54,4.86,91.91,0.41,4.75,12.23,23.85,10.93,15.48,0.0,0.0,22098.0,68.69,1.39,40.1,34.57,7.36,16.22,28179.0,11065.0,1369.0,12.84,9.6,20.68,7.52,52.13,0.0,24.08,8.03,56.19,634.18,3475.96,136.47,,88.3,,FortMadisoncity,IA
109602.0,3.04,51.88,17.4,2.51,38.55,15.49,32.09,15.48,6.13,109602.0,100.0,29881.0,83.47,0.6,19.34,16.07,11.32,10.45,32077.0,11899.0,17806.0,16.47,17.16,34.0,10.0,62.87,40.67,61.46,1201.21,775.5,1410.91,2034.56,2069.81,54.23,2078.85,5569.51,Inglewoodcity,CA
13584.0,2.47,1.27,97.54,0.71,0.68,15.84,29.06,16.21,15.03,0.0,0.0,23156.0,72.95,1.45,35.86,32.69,7.18,15.44,31013.0,11341.0,1871.0,14.9,6.8,23.5,5.83,57.62,6.95,6.95,20.84,27.79,1347.97,4280.16,152.86,41.69,62.53,5822.68,Crawfordsvillecity,IN
21128.0,2.5,1.96,97.49,0.27,0.63,13.09,25.19,12.81,14.55,21128.0,100.0,25547.0,71.79,0.42,35.91,33.55,7.84,19.77,31739.0,11919.0,2633.0,12.66,8.49,28.16,7.01,55.06,0.0,4.64,60.38,362.25,594.46,3250.98,385.47,0.0,427.27,4230.91,Nilescity,OH
23936.0,2.34,3.11,69.82,21.25,13.42,11.69,27.02,11.88,10.61,23936.0,100.0,43043.0,83.39,0.6,51.49,17.58,3.39,10.13,55808.0,26106.0,1184.0,5.0,3.88,8.37,2.55,68.65,0.0,16.02,228.33,104.15,853.23,1622.34,969.4,188.27,348.5,3633.23,SouthPasadenacity,CA
25295.0,2.53,57.78,41.56,0.41,0.47,14.85,24.79,11.78,15.11,0.0,0.0,18253.0,70.02,0.77,26.07,34.97,15.04,17.09,24466.0,10490.0,6071.0,25.16,19.2,38.47,8.17,51.87,19.48,77.9,393.41,845.25,3061.58,7011.26,416.78,81.8,1336.03,10571.42,Kinstoncity,NC
96466.0,2.51,0.47,94.22,2.32,1.1,13.75,28.94,13.74,11.22,96466.0,100.0,26770.0,77.3,0.52,50.43,26.38,8.46,12.54,33367.0,12969.0,12607.0,13.39,9.08,19.15,5.42,64.66,1.93,59.88,44.43,329.35,622.01,3252.97,230.84,8.69,435.6,4114.51,GreenBaycity,WI
12361.0,2.58,1.0,93.31,3.23,2.81,31.67,51.82,41.12,9.18,0.0,0.0,14456.0,80.07,1.47,41.46,20.36,5.39,12.86,24973.0,8465.0,3396.0,33.88,5.15,16.94,8.07,51.99,0.0,7.29,14.58,174.93,670.55,3943.15,189.5,7.29,196.79,4810.5,Ellensburgcity,WA
367302.0,2.36,13.57,79.35,1.4,2.6,13.38,27.1,13.31,11.4,367193.0,100.0,25708.0,78.06,1.04,40.18,24.13,5.85,13.35,32619.0,15434.0,53768.0,14.99,5.03,17.74,6.09,62.75,14.32,89.88,303.06,897.52,1907.98,3391.21,1179.1,66.02,1304.78,6544.31,Tulsacity,OK
